0.349048, 0.273560, 0.216863, 0.164309, 0.127481, 0.089654, 0.061443, 0.038526, 0.034220, 0.027821, 0.027758
0.341117, 0.254755, 0.194426, 0.154902, 0.119156, 0.085989, 0.052407, 0.035460, 0.027564, 0.027532, 0.027165
0.337479, 0.255616, 0.190327, 0.149961, 0.118951, 0.086086, 0.050726, 0.030354, 0.027582, 0.027165, 0.027165
0.338298, 0.256382, 0.192536, 0.149813, 0.118232, 0.086141, 0.050047, 0.028328, 0.027165, 0.027165, 0.027165
0.338556, 0.257010, 0.193569, 0.150662, 0.118576, 0.085647, 0.049524, 0.027711, 0.027165, 0.027165, 0.027165
0.340405, 0.258033, 0.194169, 0.151537, 0.119232, 0.085061, 0.050186, 0.027165, 0.027165, 0.027165, 0.027165
